0,0,0,quantité,date
932,71,1,8,2020-03-29
933,19,18,3,2020-03-29
934,30,28,44,2020-03-29
935,5,21,31,2020-03-29
936,77,5,48,2020-03-29
937,56,24,14,2020-03-29
938,50,3,10,2020-03-29
939,5,8,35,2020-03-29
940,8,12,21,2020-03-30
941,2,30,9,2020-03-30
942,8,13,3,2020-03-30
943,50,27,7,2020-03-30
944,100,10,25,2020-03-30
945,29,2,6,2020-03-30
946,78,1,42,2020-03-30
947,45,28,7,2020-03-31
948,85,21,2,2020-03-31
949,27,16,18,2020-03-31
950,4,6,30,2020-03-31
951,13,18,35,2020-03-31
952,3,15,40,2020-03-31
953,55,22,24,2020-03-31
954,3,8,30,2020-03-31
955,63,6,21,2020-03-31
956,67,27,2,2020-03-31
957,12,9,33,2020-04-01
958,78,23,43,2020-04-01
959,14,14,28,2020-04-01
960,97,25,36,2020-04-01
961,16,20,5,2020-04-01
962,16,13,46,2020-04-01
963,48,28,27,2020-04-01
964,16,20,40,2020-04-01
965,56,1,30,2020-04-01
966,5,16,30,2020-04-01
967,5,1,42,2020-04-01
968,51,13,31,2020-04-01
969,3,8,39,2020-04-01
970,41,27,5,2020-04-01
971,82,18,1,2020-04-01
972,17,8,46,2020-04-02
973,26,6,30,2020-04-02
974,89,16,35,2020-04-02
975,23,18,10,2020-04-02
976,8,15,17,2020-04-02
977,51,1,6,2020-04-02
978,67,28,14,2020-04-02
979,11,27,11,2020-04-02
980,8,7,42,2020-04-02
981,24,1,20,2020-04-02
982,32,1,6,2020-04-03
983,21,2,49,2020-04-03
984,8,18,43,2020-04-03
985,26,1,1,2020-04-03
986,50,10,35,2020-04-03
987,86,6,2,2020-04-03
988,62,7,11,2020-04-03
989,71,8,38,2020-04-03
990,12,16,47,2020-04-03
991,55,27,47,2020-04-03
992,29,9,24,2020-04-03
993,5,8,34,2020-04-04
994,15,9,1,2020-04-04
995,5,4,38,2020-04-04
996,71,10,16,2020-04-04
997,56,30,14,2020-04-04
998,5,6,34,2020-04-04
999,97,3,15,2020-04-04
1000,25,16,32,2020-04-04
1001,4,9,24,2020-04-04
1002,5,8,22,2020-04-04
1003,4,16,40,2020-04-04
1004,25,3,19,2020-04-05
1005,4,6,34,2020-04-05
1006,3,10,45,2020-04-05
1007,5,31,39,2020-04-05
1008,3,14,18,2020-04-05
1009,26,1,13,2020-04-06
1010,39,12,21,2020-04-06
1011,8,17,30,2020-04-06
1012,45,14,47,2020-04-06
1013,16,13,12,2020-04-06
1014,97,5,19,2020-04-06
1015,8,14,21,2020-04-07
1016,39,28,43,2020-04-07
1017,20,1,17,2020-04-07
1018,7,4,44,2020-04-07
1019,3,9,21,2020-04-07
1020,5,9,34,2020-04-07
1021,68,14,26,2020-04-07
1022,23,13,10,2020-04-07
1023,8,11,37,2020-04-08
1024,1,27,5,2020-04-08
1025,18,24,37,2020-04-08
1026,55,20,2,2020-04-08
1027,3,24,15,2020-04-08
1028,16,28,18,2020-04-08
1029,10,13,33,2020-04-08
1030,6,16,31,2020-04-08
1031,38,24,15,2020-04-08
1032,34,3,6,2020-04-08
1033,99,6,50,2020-04-08
1034,3,13,16,2020-04-08
1035,5,12,10,2020-04-08
1036,56,8,30,2020-04-08
1037,8,15,31,2020-04-09
1038,27,15,31,2020-04-09
1039,46,6,22,2020-04-09
1040,7,28,49,2020-04-09
1041,8,13,16,2020-04-09
1042,3,8,19,2020-04-09
1043,4,27,15,2020-04-09
1044,80,4,42,2020-04-10
1045,50,14,49,2020-04-10
1046,71,15,43,2020-04-10
1047,30,28,1,2020-04-10
1048,61,24,10,2020-04-10
1049,2,16,36,2020-04-10
1050,47,13,30,2020-04-10
1051,5,22,37,2020-04-10
1052,22,7,19,2020-04-10
1053,23,2,19,2020-04-10
1054,5,6,35,2020-04-10
1055,16,14,1,2020-04-10
1056,66,9,45,2020-04-11
1057,4,26,23,2020-04-11
1058,50,6,6,2020-04-12
1059,55,25,5,2020-04-12
1060,16,13,22,2020-04-12
1061,26,2,24,2020-04-12
1062,32,9,29,2020-04-12
1063,40,8,28,2020-04-12
1064,23,11,27,2020-04-12
1065,16,2,39,2020-04-12
1066,13,11,41,2020-04-13
1067,63,13,22,2020-04-13
1068,16,24,41,2020-04-13
1069,39,27,9,2020-04-13
1070,6,10,9,2020-04-13
1071,43,6,18,2020-04-13
1072,1,6,31,2020-04-13
1073,19,6,12,2020-04-13
1074,29,7,45,2020-04-14
1075,62,9,1,2020-04-14
1076,83,5,4,2020-04-14
1077,77,28,17,2020-04-14
1078,86,12,48,2020-04-14
1079,6,18,31,2020-04-14
1080,55,8,31,2020-04-15
1081,55,12,1,2020-04-15
1082,90,28,11,2020-04-15
1083,5,15,50,2020-04-15
1084,16,14,47,2020-04-15
1085,56,27,45,2020-04-16
1086,8,13,21,2020-04-16
1087,5,28,5,2020-04-16
1088,60,16,28,2020-04-16
1089,52,6,35,2020-04-16
1090,85,10,37,2020-04-17
1091,1,28,21,2020-04-17
1092,66,31,2,2020-04-17
1093,3,9,5,2020-04-17
1094,29,24,12,2020-04-17
1095,52,8,7,2020-04-17
1096,60,15,23,2020-04-17
1097,23,4,33,2020-04-17
1098,5,9,18,2020-04-18
1099,82,15,10,2020-04-18
1100,42,28,39,2020-04-18
1101,39,1,15,2020-04-18
1102,88,29,7,2020-04-18
1103,5,28,15,2020-04-18
1104,2,28,24,2020-04-18
1105,5,8,48,2020-04-18
1106,97,11,32,2020-04-18
1107,24,13,48,2020-04-19
1108,29,19,15,2020-04-19
1109,8,9,34,2020-04-19
1110,8,3,20,2020-04-19
1111,5,1,41,2020-04-19
1112,5,16,9,2020-04-19
1113,50,14,2,2020-04-19
1114,56,4,25,2020-04-19
1115,12,18,4,2020-04-19
1116,5,11,43,2020-04-19
1117,19,9,41,2020-04-19
1118,64,28,16,2020-04-19
1119,14,8,1,2020-04-19
1120,5,14,40,2020-04-20
1121,62,2,21,2020-04-20
1122,39,9,48,2020-04-20
1123,42,2,41,2020-04-20
1124,64,31,38,2020-04-20
1125,71,28,20,2020-04-21
1126,3,16,28,2020-04-21
1127,8,12,15,2020-04-21
1128,16,26,38,2020-04-21
1129,8,7,31,2020-04-21
1130,63,6,46,2020-04-21
1131,43,11,35,2020-04-21
1132,16,17,31,2020-04-21
1133,16,20,5,2020-04-21
1134,20,26,41,2020-04-22
1135,54,13,34,2020-04-22
1136,4,17,48,2020-04-22
1137,5,1,12,2020-04-22
1138,18,28,12,2020-04-23
1139,37,27,36,2020-04-23
1140,3,24,49,2020-04-23
1141,5,27,42,2020-04-23
1142,16,29,36,2020-04-23
1143,67,16,20,2020-04-23
1144,10,8,47,2020-04-23
1145,96,13,32,2020-04-23
1146,44,28,39,2020-04-23
1147,100,10,25,2020-04-24
1148,3,14,2,2020-04-24
1149,5,18,9,2020-04-24
1150,49,19,32,2020-04-24
1151,24,3,31,2020-04-24
1152,5,9,17,2020-04-24
1153,9,1,6,2020-04-24
1154,56,3,37,2020-04-25
1155,45,28,8,2020-04-25
1156,1,3,19,2020-04-25
1157,67,19,11,2020-04-25
1158,4,8,45,2020-04-25
1159,71,30,2,2020-04-25
1160,5,28,46,2020-04-25
1161,65,16,19,2020-04-25
1162,1,28,37,2020-04-26
1163,15,13,6,2020-04-26
1164,50,1,42,2020-04-26
1165,100,28,29,2020-04-26
1166,10,19,38,2020-04-26
1167,52,1,30,2020-04-26
1168,3,1,24,2020-04-27
1169,72,18,41,2020-04-27
1170,97,13,31,2020-04-27
1171,16,8,37,2020-04-27
1172,100,3,50,2020-04-27
1173,26,13,3,2020-04-28
1174,16,26,28,2020-04-28
1175,5,9,6,2020-04-28
1176,40,6,36,2020-04-28
1177,16,9,7,2020-04-28
1178,63,4,46,2020-04-28
1179,49,28,34,2020-04-28
1180,12,4,19,2020-04-29
1181,35,27,19,2020-04-29
1182,26,30,47,2020-04-29
1183,17,17,10,2020-04-29
1184,79,30,37,2020-04-29
1185,16,28,29,2020-04-29
1186,15,1,5,2020-04-29
1187,22,15,38,2020-04-29
1188,32,28,39,2020-04-29
1189,50,27,9,2020-04-29
1190,5,24,44,2020-04-30
1191,98,12,29,2020-04-30
1192,19,6,18,2020-04-30
1193,26,2,2,2020-04-30
1194,18,13,33,2020-04-30
1195,5,6,41,2020-04-30
1196,5,2,37,2020-04-30
1197,73,8,9,2020-04-30
1198,95,30,21,2020-04-30
1199,73,20,9,2020-05-01
1200,82,28,2,2020-05-01
1201,55,9,45,2020-05-01
1202,5,13,16,2020-05-01
1203,4,18,34,2020-05-01
1204,16,31,23,2020-05-01
1205,49,4,5,2020-05-01
1206,55,18,47,2020-05-01
1207,88,24,50,2020-05-01
1208,51,3,44,2020-05-02
1209,17,18,5,2020-05-02
1210,99,4,13,2020-05-02
1211,1,13,1,2020-05-02
1212,5,27,9,2020-05-02
1213,25,17,44,2020-05-02
1214,13,11,46,2020-05-02
1215,8,8,19,2020-05-02
1216,6,9,3,2020-05-03
1217,16,9,49,2020-05-03
1218,10,17,43,2020-05-03
1219,5,27,11,2020-05-03
1220,72,17,28,2020-05-03
1221,53,10,50,2020-05-03
1222,6,28,6,2020-05-04
1223,3,14,17,2020-05-04
1224,76,2,27,2020-05-04
1225,16,8,31,2020-05-04
1226,27,17,48,2020-05-04
1227,99,8,15,2020-05-04
1228,81,30,10,2020-05-04
1229,5,15,26,2020-05-04
1230,13,2,37,2020-05-04
1231,86,24,8,2020-05-04
1232,6,11,41,2020-05-05
1233,42,8,4,2020-05-05
1234,76,27,30,2020-05-05
1235,8,16,40,2020-05-05
1236,40,1,6,2020-05-05
1237,5,27,28,2020-05-05
1238,91,28,46,2020-05-05
1239,72,13,22,2020-05-05
1240,5,16,16,2020-05-05
1241,8,1,37,2020-05-05
1242,22,8,29,2020-05-05
1243,5,25,45,2020-05-06
1244,95,4,16,2020-05-06
1245,30,15,22,2020-05-06
1246,8,24,3,2020-05-06
1247,93,5,32,2020-05-06
1248,41,17,21,2020-05-06
1249,3,3,32,2020-05-06
1250,50,13,14,2020-05-06
1251,17,8,20,2020-05-06
1252,1,22,7,2020-05-06
1253,13,6,9,2020-05-06
1254,90,22,17,2020-05-06
1255,36,18,13,2020-05-06
1256,4,20,28,2020-05-07
1257,52,13,18,2020-05-07
1258,5,5,5,2020-05-07
1259,5,1,35,2020-05-07
1260,10,6,15,2020-05-07
1261,16,20,27,2020-05-07
1262,5,8,16,2020-05-07
1263,5,13,36,2020-05-07
1264,2,16,32,2020-05-08
1265,96,26,17,2020-05-08
1266,16,6,4,2020-05-08
1267,19,15,49,2020-05-08
1268,90,11,16,2020-05-08
1269,78,9,31,2020-05-08
1270,61,30,34,2020-05-08
1271,32,14,35,2020-05-08
1272,93,27,9,2020-05-08
1273,44,13,39,2020-05-09
1274,8,6,3,2020-05-09
1275,24,2,43,2020-05-09
1276,23,16,44,2020-05-09
1277,7,1,14,2020-05-09
1278,3,6,18,2020-05-09
1279,94,6,2,2020-05-09
1280,13,2,19,2020-05-09
1281,45,27,37,2020-05-09
1282,16,28,3,2020-05-09
1283,16,19,18,2020-05-09
1284,68,1,29,2020-05-10
1285,16,11,49,2020-05-10
1286,49,8,20,2020-05-10
1287,60,10,12,2020-05-10
1288,55,5,30,2020-05-10
1289,91,2,13,2020-05-10
1290,23,28,11,2020-05-10
1291,99,9,17,2020-05-10
1292,63,9,18,2020-05-10
1293,60,7,20,2020-05-10
1294,5,22,29,2020-05-11
1295,24,4,24,2020-05-11
1296,63,2,38,2020-05-11
1297,84,15,48,2020-05-11
1298,55,2,18,2020-05-11
1299,5,20,37,2020-05-11
1300,39,9,5,2020-05-12
1301,5,28,24,2020-05-12
1302,20,28,50,2020-05-12
1303,79,27,34,2020-05-12
1304,4,4,3,2020-05-12
1305,72,7,6,2020-05-12
1306,43,6,9,2020-05-12
1307,13,20,37,2020-05-13
1308,79,28,38,2020-05-13
1309,8,28,29,2020-05-13
1310,66,15,18,2020-05-13
1311,49,27,13,2020-05-13
1312,96,18,45,2020-05-13
1313,19,3,47,2020-05-14
1314,18,6,7,2020-05-14
1315,84,1,22,2020-05-14
1316,16,1,32,2020-05-14
1317,77,13,15,2020-05-14
1318,16,15,3,2020-05-14
1319,79,15,10,2020-05-14
1320,50,9,41,2020-05-14
1321,50,30,44,2020-05-14
1322,16,17,43,2020-05-15
1323,8,27,3,2020-05-15
1324,4,10,7,2020-05-15
1325,16,15,5,2020-05-15
1326,64,11,22,2020-05-15
1327,5,20,48,2020-05-15
1328,62,6,45,2020-05-15
1329,10,16,25,2020-05-15
1330,23,5,40,2020-05-15
1331,22,1,13,2020-05-15
1332,39,2,20,2020-05-16
1333,17,18,31,2020-05-16
1334,72,6,31,2020-05-16
1335,16,4,9,2020-05-16
1336,50,2,4,2020-05-16
1337,23,11,38,2020-05-16
1338,19,9,25,2020-05-16
1339,51,26,1,2020-05-16
1340,8,28,37,2020-05-17
1341,94,18,37,2020-05-17
1342,72,10,39,2020-05-17
1343,98,9,47,2020-05-17
1344,66,18,35,2020-05-17
1345,71,15,48,2020-05-17
1346,5,6,34,2020-05-18
1347,8,18,7,2020-05-18
1348,51,28,14,2020-05-18
1349,5,9,4,2020-05-18
1350,5,4,33,2020-05-18
1351,62,7,49,2020-05-18
1352,62,20,50,2020-05-18
1353,23,9,27,2020-05-19
1354,89,8,33,2020-05-19
1355,8,13,29,2020-05-19
1356,10,9,36,2020-05-19
1357,25,14,34,2020-05-19
1358,8,27,21,2020-05-19
1359,50,14,49,2020-05-19
1360,5,27,23,2020-05-19
1361,73,9,19,2020-05-19
1362,3,9,16,2020-05-20
1363,50,6,12,2020-05-20
1364,52,8,16,2020-05-20
1365,3,4,17,2020-05-20
1366,5,13,26,2020-05-20
1367,5,16,1,2020-05-20
1368,5,27,15,2020-05-20
1369,20,9,3,2020-05-20
1370,63,10,30,2020-05-20
1371,3,27,31,2020-05-20
1372,6,5,46,2020-05-20
1373,88,13,11,2020-05-20
1374,19,27,33,2020-05-20
1375,14,4,49,2020-05-20
1376,2,20,44,2020-05-20
1377,16,7,34,2020-05-20
1378,42,3,8,2020-05-21
1379,51,28,37,2020-05-21
1380,2,15,9,2020-05-21
1381,83,25,43,2020-05-21
1382,55,11,10,2020-05-21
1383,63,23,40,2020-05-21
1384,5,20,11,2020-05-22
1385,27,4,4,2020-05-22
1386,69,28,31,2020-05-22
1387,71,9,34,2020-05-22
1388,18,13,44,2020-05-22
1389,71,9,12,2020-05-22
1390,97,8,24,2020-05-22
1391,8,11,25,2020-05-22
1392,2,20,6,2020-05-22
1393,71,23,43,2020-05-22
1394,63,6,34,2020-05-22
1395,14,1,42,2020-05-23
1396,23,11,17,2020-05-23
1397,8,8,19,2020-05-23
1398,80,16,5,2020-05-23
1399,2,4,14,2020-05-23
1400,5,28,42,2020-05-23
1401,80,9,21,2020-05-23
1402,19,14,47,2020-05-23
1403,63,13,3,2020-05-23
1404,47,17,16,2020-05-23
1405,72,18,16,2020-05-23
1406,5,4,13,2020-05-24
1407,58,16,2,2020-05-24
1408,13,9,41,2020-05-24
1409,5,17,1,2020-05-24
1410,10,16,35,2020-05-24
1411,8,27,22,2020-05-24
1412,79,29,39,2020-05-24
1413,56,15,14,2020-05-24
1414,88,4,43,2020-05-24
1415,85,13,31,2020-05-24
1416,5,28,34,2020-05-24
1417,55,16,43,2020-05-25
1418,81,9,16,2020-05-25
1419,16,28,6,2020-05-25
1420,44,2,39,2020-05-25
1421,4,19,23,2020-05-25
1422,55,8,44,2020-05-25
1423,11,9,50,2020-05-25
1424,5,14,39,2020-05-26
1425,36,12,11,2020-05-26
1426,28,11,33,2020-05-26
1427,85,28,28,2020-05-26
1428,5,13,38,2020-05-26
1429,94,9,46,2020-05-27
1430,6,21,25,2020-05-27
1431,13,1,3,2020-05-27
1432,56,5,7,2020-05-27
1433,55,9,15,2020-05-27
1434,72,3,22,2020-05-27
1435,52,3,28,2020-05-27
1436,8,23,30,2020-05-27
1437,66,14,8,2020-05-27
1438,2,27,11,2020-05-28
1439,15,14,18,2020-05-28
1440,43,6,1,2020-05-28
1441,5,6,48,2020-05-28
1442,66,18,37,2020-05-28
1443,3,14,32,2020-05-28
1444,16,1,2,2020-05-29
1445,22,9,14,2020-05-29
1446,10,1,17,2020-05-29
1447,43,20,29,2020-05-29
1448,5,6,19,2020-05-29
1449,55,15,45,2020-05-29
1450,8,15,45,2020-05-29
1451,16,13,19,2020-05-29
1452,27,13,4,2020-05-30
1453,5,28,11,2020-05-30
1454,5,31,10,2020-05-30
1455,98,28,34,2020-05-31
1456,4,4,5,2020-05-31
1457,5,16,7,2020-05-31
1458,5,15,33,2020-05-31
1459,5,4,28,2020-06-01
1460,45,1,31,2020-06-01
1461,23,15,33,2020-06-02
1462,16,4,38,2020-06-02
1463,7,10,36,2020-06-02
1464,4,28,45,2020-06-02
1465,47,6,21,2020-06-02
1466,28,21,6,2020-06-02
1467,49,1,50,2020-06-02
1468,39,3,36,2020-06-02
1469,22,4,25,2020-06-02
1470,86,16,7,2020-06-02
1471,3,31,6,2020-06-02
1472,16,14,48,2020-06-02
1473,27,7,48,2020-06-03
1474,5,2,36,2020-06-03
1475,4,23,24,2020-06-03
1476,16,8,37,2020-06-03
1477,30,28,13,2020-06-03
1478,64,1,25,2020-06-03
1479,5,14,37,2020-06-03
1480,32,31,34,2020-06-03
1481,42,27,30,2020-06-04
1482,62,15,41,2020-06-04
1483,70,18,45,2020-06-04
1484,16,27,1,2020-06-04
1485,8,6,38,2020-06-04
1486,5,20,11,2020-06-04
1487,5,9,1,2020-06-04
1488,8,6,35,2020-06-04
1489,27,15,40,2020-06-04
1490,13,25,36,2020-06-04
1491,72,27,30,2020-06-04
1492,56,27,46,2020-06-04
1493,26,26,26,2020-06-05
1494,55,23,43,2020-06-05
1495,26,6,4,2020-06-05
1496,56,9,20,2020-06-05
1497,38,3,20,2020-06-05
1498,9,13,18,2020-06-05
1499,95,31,31,2020-06-05
1500,23,15,11,2020-06-06
1501,4,23,44,2020-06-06
1502,52,21,15,2020-06-06
1503,35,21,43,2020-06-06
1504,30,3,37,2020-06-06
1505,3,4,33,2020-06-06
1506,64,27,31,2020-06-06
1507,72,16,44,2020-06-06
1508,80,3,1,2020-06-06
1509,99,13,2,2020-06-06
1510,32,2,49,2020-06-07
1511,52,7,49,2020-06-07
1512,3,2,40,2020-06-07
1513,30,9,10,2020-06-07
1514,13,14,39,2020-06-07
1515,7,1,44,2020-06-08
1516,55,28,39,2020-06-08
1517,100,15,3,2020-06-08
1518,57,28,47,2020-06-08
1519,3,23,49,2020-06-08
1520,3,17,32,2020-06-09
1521,2,24,11,2020-06-09
1522,14,13,12,2020-06-09
1523,68,31,24,2020-06-09
1524,5,6,18,2020-06-09
1525,37,1,31,2020-06-09
1526,39,27,5,2020-06-09
1527,36,14,2,2020-06-09
1528,22,28,5,2020-06-09
1529,41,9,21,2020-06-09
1530,4,20,22,2020-06-09
1531,19,14,2,2020-06-09
1532,5,6,3,2020-06-10
1533,4,8,37,2020-06-10
1534,8,27,15,2020-06-10
1535,5,6,28,2020-06-10
1536,8,15,45,2020-06-10
1537,64,8,12,2020-06-10
1538,50,31,22,2020-06-11
1539,59,13,4,2020-06-11
1540,55,16,11,2020-06-11
1541,55,20,50,2020-06-11
1542,53,28,28,2020-06-11
1543,14,4,39,2020-06-11
1544,19,28,8,2020-06-11
1545,5,9,6,2020-06-11
1546,84,15,5,2020-06-11
1547,26,6,18,2020-06-11
1548,26,13,46,2020-06-12
1549,59,17,10,2020-06-12
1550,15,10,3,2020-06-12
1551,9,3,24,2020-06-12
1552,56,15,33,2020-06-12
1553,3,19,7,2020-06-12
1554,44,6,6,2020-06-12
1555,5,6,33,2020-06-12
1556,18,8,4,2020-06-12
1557,7,15,29,2020-06-12
1558,16,16,25,2020-06-12
1559,5,15,8,2020-06-13
1560,26,23,33,2020-06-13
1561,5,3,18,2020-06-13
1562,81,15,40,2020-06-13
1563,28,16,45,2020-06-14
1564,44,28,35,2020-06-14
1565,50,15,39,2020-06-14
1566,90,3,30,2020-06-14
1567,53,1,37,2020-06-14
1568,52,9,7,2020-06-14
1569,3,4,49,2020-06-15
1570,36,13,16,2020-06-15
1571,5,2,40,2020-06-15
1572,5,28,47,2020-06-15
1573,77,8,2,2020-06-15
1574,98,10,34,2020-06-15
1575,18,15,27,2020-06-15
1576,3,9,2,2020-06-15
1577,41,9,42,2020-06-15
1578,55,15,24,2020-06-16
1579,2,19,11,2020-06-16
1580,55,4,38,2020-06-16
1581,34,9,18,2020-06-16
1582,2,9,32,2020-06-16
1583,8,4,7,2020-06-16
1584,6,28,9,2020-06-16
1585,4,23,8,2020-06-16
1586,27,9,5,2020-06-17
1587,19,12,34,2020-06-17
1588,63,9,9,2020-06-17
1589,14,28,34,2020-06-17
1590,56,1,41,2020-06-17
1591,21,30,47,2020-06-17
1592,14,6,40,2020-06-17
1593,83,28,15,2020-06-17
1594,90,31,27,2020-06-17
1595,5,6,21,2020-06-17
1596,16,28,36,2020-06-17
1597,16,2,33,2020-06-17
1598,98,13,41,2020-06-17
1599,16,22,32,2020-06-17
1600,100,6,46,2020-06-17
1601,10,9,40,2020-06-18
1602,5,14,8,2020-06-18
1603,23,2,36,2020-06-18
1604,73,20,23,2020-06-18
1605,56,2,39,2020-06-18
1606,66,9,33,2020-06-18
1607,49,13,47,2020-06-18
1608,55,15,26,2020-06-18
1609,86,9,41,2020-06-18
1610,5,25,2,2020-06-18
1611,16,1,6,2020-06-19
1612,17,14,33,2020-06-19
1613,6,2,38,2020-06-19
1614,5,1,32,2020-06-19
1615,5,16,12,2020-06-19
1616,42,13,40,2020-06-19
1617,3,15,1,2020-06-19
1618,83,1,3,2020-06-20
1619,96,9,33,2020-06-20
1620,75,30,23,2020-06-20
1621,21,14,11,2020-06-20
1622,19,15,26,2020-06-20
1623,8,27,24,2020-06-20
1624,60,8,37,2020-06-20
1625,4,15,16,2020-06-20
1626,41,4,25,2020-06-20
1627,88,4,17,2020-06-20
1628,62,6,23,2020-06-20
1629,87,15,16,2020-06-20
1630,90,11,28,2020-06-20
1631,64,15,18,2020-06-21
1632,82,14,28,2020-06-21
1633,5,15,19,2020-06-21
1634,5,5,44,2020-06-21
1635,27,6,47,2020-06-21
1636,4,20,35,2020-06-21
1637,55,5,35,2020-06-21
1638,52,13,21,2020-06-21
1639,5,14,33,2020-06-21
1640,19,27,35,2020-06-21
1641,26,4,15,2020-06-22
1642,35,1,5,2020-06-22
1643,16,28,32,2020-06-22
1644,3,4,49,2020-06-22
1645,5,30,42,2020-06-22
1646,90,18,30,2020-06-22
1647,50,22,17,2020-06-22
1648,5,28,10,2020-06-22
1649,5,15,31,2020-06-23
1650,63,6,15,2020-06-23
1651,16,2,7,2020-06-23
1652,20,2,19,2020-06-23
1653,32,14,48,2020-06-23
1654,71,16,36,2020-06-23
1655,26,27,17,2020-06-23
1656,44,28,20,2020-06-23
1657,39,15,30,2020-06-23
1658,1,28,32,2020-06-23
1659,2,8,38,2020-06-24
1660,23,23,3,2020-06-24
1661,48,11,27,2020-06-24
1662,31,30,17,2020-06-24
1663,55,9,31,2020-06-24
1664,54,27,16,2020-06-24
1665,73,27,25,2020-06-24
1666,45,6,45,2020-06-24
1667,26,3,36,2020-06-24
1668,66,9,37,2020-06-24
1669,24,1,41,2020-06-24
1670,35,17,8,2020-06-25
1671,8,27,3,2020-06-25
1672,81,14,13,2020-06-25
1673,56,29,7,2020-06-25
1674,8,28,7,2020-06-25
1675,78,1,14,2020-06-25
1676,69,6,10,2020-06-25
1677,28,6,42,2020-06-25
1678,10,9,19,2020-06-25
1679,16,22,16,2020-06-25
1680,79,6,14,2020-06-26
1681,44,13,17,2020-06-26
1682,5,9,47,2020-06-26
1683,16,13,9,2020-06-26
1684,8,3,37,2020-06-26
1685,5,2,1,2020-06-26
1686,90,13,36,2020-06-26
1687,66,13,41,2020-06-26
1688,72,15,8,2020-06-26
1689,16,30,10,2020-06-27
1690,16,7,19,2020-06-27
1691,8,16,14,2020-06-27
1692,72,15,2,2020-06-27
1693,62,10,2,2020-06-27
1694,92,28,26,2020-06-27
1695,10,27,45,2020-06-27
1696,8,1,3,2020-06-27
1697,10,15,35,2020-06-28
1698,6,27,18,2020-06-28
1699,5,15,14,2020-06-28
1700,5,10,11,2020-06-28
1701,54,27,16,2020-06-28
1702,47,28,23,2020-06-28
1703,4,1,20,2020-06-28
1704,100,28,40,2020-06-28
1705,50,5,21,2020-06-29
1706,3,16,2,2020-06-29
1707,14,24,32,2020-06-29
1708,55,1,24,2020-06-29
1709,24,15,30,2020-06-30
1710,55,30,29,2020-06-30
1711,39,1,27,2020-06-30
1712,4,4,37,2020-06-30
1713,16,9,31,2020-06-30
1714,10,9,26,2020-06-30
1715,63,12,4,2020-06-30
1716,50,15,48,2020-06-30
1717,26,15,20,2020-06-30
1718,3,27,26,2020-06-30
1719,31,19,38,2020-06-30
1720,12,6,19,2020-06-30
1721,92,2,46,2020-06-30
1722,7,1,19,2020-07-01
1723,7,6,2,2020-07-01
1724,63,13,47,2020-07-01
1725,26,26,41,2020-07-01
1726,49,13,47,2020-07-01
1727,13,7,11,2020-07-01
1728,44,27,30,2020-07-01
1729,50,5,46,2020-07-02
1730,44,8,18,2020-07-02
1731,54,31,37,2020-07-02
1732,51,15,38,2020-07-02
1733,32,28,31,2020-07-02
1734,54,13,29,2020-07-02
1735,5,27,7,2020-07-02
1736,93,15,30,2020-07-02
1737,9,30,12,2020-07-02
1738,10,3,30,2020-07-02
1739,80,22,23,2020-07-02
1740,13,4,27,2020-07-02
1741,19,15,35,2020-07-03
1742,47,14,43,2020-07-03
1743,65,8,48,2020-07-03
1744,58,15,15,2020-07-03
1745,51,1,12,2020-07-03
1746,9,5,17,2020-07-04
1747,50,2,41,2020-07-04
1748,16,6,27,2020-07-04
1749,39,16,45,2020-07-05
1750,60,15,16,2020-07-05
1751,66,8,22,2020-07-05
1752,84,13,49,2020-07-05
1753,4,23,43,2020-07-05
1754,3,20,13,2020-07-05
1755,14,16,8,2020-07-05
1756,55,16,19,2020-07-05
1757,5,3,29,2020-07-05
1758,4,9,29,2020-07-05
1759,3,9,8,2020-07-06
1760,32,23,29,2020-07-06
1761,32,19,47,2020-07-06
1762,5,6,9,2020-07-06
1763,52,9,13,2020-07-07
1764,17,25,50,2020-07-07
1765,19,8,44,2020-07-07
1766,27,13,11,2020-07-07
1767,26,17,9,2020-07-07
1768,16,9,9,2020-07-07
1769,22,6,41,2020-07-07
1770,5,13,6,2020-07-07
1771,16,3,50,2020-07-08
1772,21,17,29,2020-07-08
1773,23,15,1,2020-07-08
1774,5,23,20,2020-07-08
1775,16,30,13,2020-07-08
1776,29,24,48,2020-07-08
1777,34,14,7,2020-07-08
1778,18,16,42,2020-07-08
1779,9,19,2,2020-07-08
1780,9,15,1,2020-07-08
1781,82,5,34,2020-07-08
1782,50,8,27,2020-07-08
1783,45,6,36,2020-07-08
1784,8,1,44,2020-07-08
1785,4,1,21,2020-07-09
1786,13,13,7,2020-07-09
1787,64,13,22,2020-07-09
1788,5,16,49,2020-07-09
1789,13,1,41,2020-07-09
1790,17,21,19,2020-07-09
1791,16,11,26,2020-07-09
1792,16,28,41,2020-07-09
1793,5,1,44,2020-07-09
1794,66,18,32,2020-07-09
1795,14,12,10,2020-07-09
1796,10,5,36,2020-07-09
1797,26,13,2,2020-07-10
1798,80,28,10,2020-07-10
1799,23,1,32,2020-07-10
1800,54,13,50,2020-07-10
1801,25,12,6,2020-07-10
1802,25,31,34,2020-07-10
1803,34,9,10,2020-07-10
1804,44,2,4,2020-07-10
1805,4,2,35,2020-07-10
1806,13,8,33,2020-07-10
1807,1,31,19,2020-07-11
1808,52,9,25,2020-07-11
1809,16,28,28,2020-07-11
